,action,amount,assetPriceUSD,id,timestamp,txHash,pool,reserve_decimals,reserve_name,underlying_asset,to_id,user_id
19,RedeemUnderlying,2000.0,1.0003,18908210:123:0xd5df823fa37d9b94ec77c66d492dffa74e63c80927214e795bcaf74deafcc9ae:657:657,1704058979,0xd5df823fa37d9b94ec77c66d492dffa74e63c80927214e795bcaf74deafcc9ae,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x099ab80ef9c3cfe199c3f0c493021307f5c715d8,0x099ab80ef9c3cfe199c3f0c493021307f5c715d8
20,RedeemUnderlying,7.625008084052061,0.0,18908184:72:0xc76c44a2db1786421ae8ef0539f2faf66d657cf3ec1c6209644a9a2e13e0bf9f:182:182,1704058667,0xc76c44a2db1786421ae8ef0539f2faf66d657cf3ec1c6209644a9a2e13e0bf9f,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped liquid staked Ether 2.0,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0xcd6ca2f0d0c182c5049d9a1f65cde51a706ae142,0xcd6ca2f0d0c182c5049d9a1f65cde51a706ae142
21,RedeemUnderlying,25000.0,1.0003,18907965:83:0x45b3100af16e5b041b8ee35115105409b610540af97522e3fca2b6aba7b21ad7:153:153,1704056015,0x45b3100af16e5b041b8ee35115105409b610540af97522e3fca2b6aba7b21ad7,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xeed684b334635001aba46d6918a750531c582310,0xeed684b334635001aba46d6918a750531c582310
22,RedeemUnderlying,1.230942681403175,1782.44,18907869:6:0xbc31bfda5c26504f3d0186c9f3b8fe91a455a1d23fc936c9c9056778ffbff523:96:96,1704054863,0xbc31bfda5c26504f3d0186c9f3b8fe91a455a1d23fc936c9c9056778ffbff523,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1aecea38b8626eeb3748234343cff427268dd487,0x1aecea38b8626eeb3748234343cff427268dd487
23,RedeemUnderlying,100000000.0,1.00011,18907869:6:0xbc31bfda5c26504f3d0186c9f3b8fe91a455a1d23fc936c9c9056778ffbff523:90:90,1704054863,0xbc31bfda5c26504f3d0186c9f3b8fe91a455a1d23fc936c9c9056778ffbff523,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0x1aecea38b8626eeb3748234343cff427268dd487,0x1aecea38b8626eeb3748234343cff427268dd487
24,RedeemUnderlying,100000000.0,1.00011,18907869:4:0xcb969b9e3fed5356c077050c88c625c8ab41862b315bcb4e512c3aa3e1b3a337:44:44,1704054863,0xcb969b9e3fed5356c077050c88c625c8ab41862b315bcb4e512c3aa3e1b3a337,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0x1aecea38b8626eeb3748234343cff427268dd487,0x1aecea38b8626eeb3748234343cff427268dd487
25,RedeemUnderlying,29744.371761,0.99965,18907794:129:0xb130772956ab238720353e814219ee5906ef2a83214a291a9098f0602d26f578:207:207,1704053963,0xb130772956ab238720353e814219ee5906ef2a83214a291a9098f0602d26f578,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,Tether USD,0xdac17f958d2ee523a2206206994597c13d831ec7,0x869d970687e26808d9e5827f658315d03cad6d9d,0x869d970687e26808d9e5827f658315d03cad6d9d
26,RedeemUnderlying,14928.741874,1.0003,18907785:66:0x8a516b72e14dacf1fa3b69747d641877b91730a7be151b331ec012bbedfa7796:91:91,1704053855,0x8a516b72e14dacf1fa3b69747d641877b91730a7be151b331ec012bbedfa7796,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x869d970687e26808d9e5827f658315d03cad6d9d,0x869d970687e26808d9e5827f658315d03cad6d9d
27,RedeemUnderlying,160.0277338368115,611.8754818,18907750:174:0x605ed19987f6ce551eab67e4f071549e6b7b056287c72447f7ff92300e15a5b7:296:296,1704053435,0x605ed19987f6ce551eab67e4f071549e6b7b056287c72447f7ff92300e15a5b7,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Maker,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,0x0bb2a39bf84f8f857c1ed4029c0206705ddfadef,0x0bb2a39bf84f8f857c1ed4029c0206705ddfadef
28,RedeemUnderlying,24.778920993397872,1782.44,18907691:2:0xb18e49a09a4ee213451aaa94d762e562fd06c9e94183372fcb824840c02bde0b:92:92,1704052703,0xb18e49a09a4ee213451aaa94d762e562fd06c9e94183372fcb824840c02bde0b,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1aecea38b8626eeb3748234343cff427268dd487,0x1aecea38b8626eeb3748234343cff427268dd487
29,RedeemUnderlying,100000000.0,1.00011,18907691:2:0xb18e49a09a4ee213451aaa94d762e562fd06c9e94183372fcb824840c02bde0b:86:86,1704052703,0xb18e49a09a4ee213451aaa94d762e562fd06c9e94183372fcb824840c02bde0b,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0x1aecea38b8626eeb3748234343cff427268dd487,0x1aecea38b8626eeb3748234343cff427268dd487
30,RedeemUnderlying,116.84197748711638,1782.44,18907691:2:0xb18e49a09a4ee213451aaa94d762e562fd06c9e94183372fcb824840c02bde0b:68:68,1704052703,0xb18e49a09a4ee213451aaa94d762e562fd06c9e94183372fcb824840c02bde0b,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1aecea38b8626eeb3748234343cff427268dd487,0x1aecea38b8626eeb3748234343cff427268dd487
31,RedeemUnderlying,100000000.0,1.00011,18907691:0:0x3adcbcbefa5f8cb01003b7f126d803b56480077d62149dc793228df6f4c6880b:37:37,1704052703,0x3adcbcbefa5f8cb01003b7f126d803b56480077d62149dc793228df6f4c6880b,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0x1aecea38b8626eeb3748234343cff427268dd487,0x1aecea38b8626eeb3748234343cff427268dd487
32,RedeemUnderlying,101173.798607,1.0003,18907663:84:0x2d227c3030f29e4f9fa764dd65d8d572ab277befa0bc566eb8a165f1e33d40e1:139:139,1704052355,0x2d227c3030f29e4f9fa764dd65d8d572ab277befa0bc566eb8a165f1e33d40e1,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,6,USD Coin,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x9c7c1637a57fe1f0aad2fde65bf5b43d24355fcb,0x9c7c1637a57fe1f0aad2fde65bf5b43d24355fcb
33,RedeemUnderlying,236.50872484875185,6.32194,18907526:83:0x1e5225bda32d7c45e31997f1a813f7a7f3c56d7f35894268fd660eaaf5abef1c:202:202,1704050687,0x1e5225bda32d7c45e31997f1a813f7a7f3c56d7f35894268fd660eaaf5abef1c,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,ChainLink Token,0x514910771af9ca656af840dff83e8264ecf986ca,0x35f4c76e2ab60d13c62bb4ab0e67f5719e0a94dc,0x35f4c76e2ab60d13c62bb4ab0e67f5719e0a94dc
34,RedeemUnderlying,15.0,0.0,18907512:107:0xd9294070a67923fe6891f65b092f51e34af7629158a5501e1c468f3f58315d18:217:217,1704050519,0xd9294070a67923fe6891f65b092f51e34af7629158a5501e1c468f3f58315d18,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Rocket Pool ETH,0xae78736cd615f374d3085123a210448e74fc6393,0x738671901affbc417fa370cf936e461bb5315bd0,0x738671901affbc417fa370cf936e461bb5315bd0
35,RedeemUnderlying,34.0,0.0,18907421:52:0x1733b4c99d088e56d02855001e726021f55e1bd5a56e1d43d152aa32e6002036:182:182,1704049427,0x1733b4c99d088e56d02855001e726021f55e1bd5a56e1d43d152aa32e6002036,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped liquid staked Ether 2.0,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0x8383b9a512f1c0e57cd015b076372b2844859e57,0x8383b9a512f1c0e57cd015b076372b2844859e57
36,RedeemUnderlying,1.77,1782.44,18907393:83:0xae505fba5f999cae567baaace914ce91623efddcb7a8934202d19c7719dbdb8c:409:409,1704049091,0xae505fba5f999cae567baaace914ce91623efddcb7a8934202d19c7719dbdb8c,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c
37,RedeemUnderlying,0.1934817836662482,1782.44,18907393:61:0x67ee80a2676eec4ac96ece638e721c51cc7ce1308e239d787aaaf2b467661ab8:346:346,1704049091,0x67ee80a2676eec4ac96ece638e721c51cc7ce1308e239d787aaaf2b467661ab8,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xfafeb6c262517d7d1171a3ba836e3e2d2897835f,0xfafeb6c262517d7d1171a3ba836e3e2d2897835f
38,RedeemUnderlying,1.5570939524732728,1782.44,18907386:26:0x3172c1cc5c9ab8b7c3644228990814fa0be8260de57c9f8e662c64afc9173e29:169:169,1704049007,0x3172c1cc5c9ab8b7c3644228990814fa0be8260de57c9f8e662c64afc9173e29,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c
39,RedeemUnderlying,1.2826999899549374,1782.44,18907378:31:0x2547d27b4883a7180c3d8969c128c6619060c6efd3a1c195d62b99e2d7726bf2:107:107,1704048911,0x2547d27b4883a7180c3d8969c128c6619060c6efd3a1c195d62b99e2d7726bf2,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c
40,RedeemUnderlying,98.51270518300868,1782.44,18907295:2:0x3aa4abb2dbd4813b0fe45a10859932160d0ff49ee3c9a349f0df1bfc3ecda488:37:37,1704047903,0x3aa4abb2dbd4813b0fe45a10859932160d0ff49ee3c9a349f0df1bfc3ecda488,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xb0000000aa4f00af1200c8b2befb6300853f0069,0xb0000000aa4f00af1200c8b2befb6300853f0069
41,RedeemUnderlying,30.74510837710166,1782.44,18907265:2:0xda18b4529f62876acc8b783f1424b608b6448efca8cda575acb0c9a904c272e9:88:88,1704047543,0xda18b4529f62876acc8b783f1424b608b6448efca8cda575acb0c9a904c272e9,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1aecea38b8626eeb3748234343cff427268dd487,0x1aecea38b8626eeb3748234343cff427268dd487
42,RedeemUnderlying,7.022258103391115,1782.44,18907265:2:0xda18b4529f62876acc8b783f1424b608b6448efca8cda575acb0c9a904c272e9:113:113,1704047543,0xda18b4529f62876acc8b783f1424b608b6448efca8cda575acb0c9a904c272e9,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1aecea38b8626eeb3748234343cff427268dd487,0x1aecea38b8626eeb3748234343cff427268dd487
43,RedeemUnderlying,100000000.0,1.00011,18907265:2:0xda18b4529f62876acc8b783f1424b608b6448efca8cda575acb0c9a904c272e9:107:107,1704047543,0xda18b4529f62876acc8b783f1424b608b6448efca8cda575acb0c9a904c272e9,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0x1aecea38b8626eeb3748234343cff427268dd487,0x1aecea38b8626eeb3748234343cff427268dd487
44,RedeemUnderlying,100000000.0,1.00011,18907265:0:0xb874dc7d82f22137353c49f14bbba156d0c7e7f8567e7b0bfcc6822f162d16ee:38:38,1704047543,0xb874dc7d82f22137353c49f14bbba156d0c7e7f8567e7b0bfcc6822f162d16ee,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0x1aecea38b8626eeb3748234343cff427268dd487,0x1aecea38b8626eeb3748234343cff427268dd487
45,RedeemUnderlying,0.0211807,0.0,18907251:78:0x3855e9faf8d6a99c77a12bdfd3db561e3c320afdc180a8c366406fc89813bf89:191:191,1704047375,0x3855e9faf8d6a99c77a12bdfd3db561e3c320afdc180a8c366406fc89813bf89,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,8,Wrapped BTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x02e7b8511831b1b02d9018215a0f8f500ea5c6b3,0x02e7b8511831b1b02d9018215a0f8f500ea5c6b3
46,RedeemUnderlying,40.0,1782.44,18907225:89:0xa37f6c26981dfdb778867d787fe8277dd23bae9020d17edefbf566963c3bf6e3:115:115,1704047063,0xa37f6c26981dfdb778867d787fe8277dd23bae9020d17edefbf566963c3bf6e3,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped Ether,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c
47,RedeemUnderlying,116600.0,1.00011,18907185:100:0xbf628cdec47526bfab49e839c491826146b019453d58d849d13dad2340c77208:184:184,1704046583,0xbf628cdec47526bfab49e839c491826146b019453d58d849d13dad2340c77208,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0x6cd4471480e2969b3d696fbd17530e85112f3ff6,0x6cd4471480e2969b3d696fbd17530e85112f3ff6
48,RedeemUnderlying,0.088028506917861,0.0,18907180:102:0x2b617d75925bb510251e8033b6b838adf79244ee668613bd6bb21a799a09f280:332:332,1704046523,0x2b617d75925bb510251e8033b6b838adf79244ee668613bd6bb21a799a09f280,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped liquid staked Ether 2.0,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0xeca1dcd5c5934c883e7fc13631f15a368a352b39,0xeca1dcd5c5934c883e7fc13631f15a368a352b39
49,RedeemUnderlying,2817.562868472587,1.00011,18907180:102:0x2b617d75925bb510251e8033b6b838adf79244ee668613bd6bb21a799a09f280:326:326,1704046523,0x2b617d75925bb510251e8033b6b838adf79244ee668613bd6bb21a799a09f280,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0xca71c36d26f515ad0cce1d806b231cbc1185cdfc,0xeca1dcd5c5934c883e7fc13631f15a368a352b39
50,RedeemUnderlying,0.5674372921090995,0.0,18907180:102:0x2b617d75925bb510251e8033b6b838adf79244ee668613bd6bb21a799a09f280:297:297,1704046523,0x2b617d75925bb510251e8033b6b838adf79244ee668613bd6bb21a799a09f280,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped liquid staked Ether 2.0,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0xeca1dcd5c5934c883e7fc13631f15a368a352b39,0xeca1dcd5c5934c883e7fc13631f15a368a352b39
51,RedeemUnderlying,0.1,0.0,18906951:99:0x340f50deafee53482bbf39d3e082a1baa01171c2cd885d53f76759d1891092ea:264:264,1704043775,0x340f50deafee53482bbf39d3e082a1baa01171c2cd885d53f76759d1891092ea,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped liquid staked Ether 2.0,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0x0050f3427e5388e9cc458e977bc3444faf015618,0x0050f3427e5388e9cc458e977bc3444faf015618
52,RedeemUnderlying,33.6,0.0,18906945:128:0x80f872a0cb7b24acac4567388c84d7307cb0448599b538a4e0aa3237ebc2589a:302:302,1704043703,0x80f872a0cb7b24acac4567388c84d7307cb0448599b538a4e0aa3237ebc2589a,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Wrapped liquid staked Ether 2.0,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0x0050f3427e5388e9cc458e977bc3444faf015618,0x0050f3427e5388e9cc458e977bc3444faf015618
53,RedeemUnderlying,801747.8776172699,1.00011,18906918:118:0x7777da25f104798f53f83a04043726a543950b30fbaf2afc6e8fce842bece9aa:227:227,1704043379,0x7777da25f104798f53f83a04043726a543950b30fbaf2afc6e8fce842bece9aa,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,18,Dai Stablecoin,0x6b175474e89094c44da98b954eedeac495271d0f,0x17d879bfe7f6992fc5ca6b2bdd089f32c8670037,0x17d879bfe7f6992fc5ca6b2bdd089f32c8670037
